"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2021-07-09","2021-07-06","TNX","10-Year Treasury Yield Drops to Lowest Level Since February Amid Signs of Economic Growth Slowing - NBC10 Philadelphia","10-Year Treasury Yield Drops to Lowest Level Since February Amid Signs of Economic Growth Slowing NBC10 Philadelphia","The 10-year Treasury yield fell to its lowest level since February on Tuesday amid signs that the economic recovery from the pandemic could be slowing. WATCH HERE WATCH HEREThe latest numbers showed growth in the service sector of the economy slowed by more than expected in June from a record level the prior month. The yield on the benchmark 10-year Treasury note fell 7.2 basis points to 1.36% at 4:00 p.m. The note hit a low of 1.351% at one point, its lowest level since Feb. 24 when it yielded as low as 1.330%. The yield on the 30-year Treasury bond was 6.4 basis points lower at 1.986%.","NBC10 Philadelphia","https://www.nbcphiladelphia.com/news/business/money-report/treasury-yields-climb-as-investor-focus-turns-to-fed-minutes/2870393/","10-year Treasury yield","1","2"
"2021-07-16","2021-07-12","TNX","Fundstrat's Thomas Lee Sees Treasury Yields Rebounding. Here's How to Play It. - Barron's","Fundstrat's Thomas Lee Sees Treasury Yields Rebounding. Here's How to Play It. Barron's","Fundstrat's Thomas Lee Sees Treasury Yields Rebounding. Here's How to Play It. Barron's","Barron's","https://news.google.com/rss/articles/CBMizAFBVV95cUxObzVLRkhzZUNINnA4QWI4Ym5aajl6djY2MlpXc1FwZ29kUl9YbHVSV0YtSXJyWl82WDBzZVZ3R1R4Mlp1TkdEdDEyc0ZHRHRSQVFjZ0c2OTRRM2c5VnFidF9tT0VXcEcwWVJpSEZOU1B1c1ZUR3d4dGdyajRKSGxfSDY5MnUtR3RzUWthQVRySXR3LU9KTER5MHNsZU9SSGZwQnQzckRFU0NyV2lIeHU2OW4ydVpkdWtKTEY1d2U2NzVNRkpzc090WDhEMW8?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2021-07-23","2021-07-22","TNX","US Treasury yield collapse lifts fixed income ETFs - ETF Stream","US Treasury yield collapse lifts fixed income ETFs ETF Stream","US Treasury yield collapse lifts fixed income ETFs ETF Stream","ETF Stream","https://news.google.com/rss/articles/CBMiiAFBVV95cUxNbHEyRXlpMkFnVy1mZlFrbUlsWlJ5NWxoX3dBU0NCZGIwbnhJTlFnelUzdHV4c3lVdmNHcTNobFhmYkhfWkJpZ081ekxpbHlqaG52ejNsdHZ0Y1lIYVBhSWZvemF5OHB4NVJpaGVncDEyNEdOQ3JwdmlQVW9KVEc0VnluTi1rM2tm?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","3"
"2021-07-30","2021-07-28","TNX","Mortgage Rates Tick Higher Today | July 28, 2021 - money.com","Mortgage Rates Tick Higher Today | July 28, 2021 money.com","These fears, in turn, are causing Treasury yields to rise and mortgage rates to rise as well. Freddie Mac's mortgage rates for the week ending April 2, 2026Freddie Mac mortgage rate trendsFor its weekly rate analysis, Freddie Mac reviews rates offered for the week ending each Thursday. 30 Year Fixed Rate Loan 15 Year Fixed Rate Loan 30 Year Fixed FHA Loan 30 Year Fixed Veteran (VA) Loan 7/1 Adjustable Rate Loan 10/1 Adjustable Rate Loan 30 Year Fixed Rate Jumbo Loan 15 Year Fixed Rate Jumbo Loan 5/1 Adjustable Rate Jumbo Loan 7/1 Adjustable Rate Jumbo Loan Loan Amount You can enter the mortgage loan amount, or the total home price if you have a downpayment. Taxes, HOA fees, insuranceHome insurance premiums, property taxes and homeowners association fees are often bundled into your monthly mortgage payment. Average mortgage rates are usually about 1.8 percentage points higher than the yie","money.com","https://money.com/current-mortgage-rates/?apxa1=money-homepage-banner-mortgage-rates-eighth","10-year Treasury yield","1","8"
"2021-08-06","2021-08-03","TNX","Stocks and Bond Yields Close Higher - Barron's","Stocks and Bond Yields Close Higher Barron's","Stocks and Bond Yields Close Higher Barron's","Barron's","https://news.google.com/rss/articles/CBMicEFVX3lxTE9mbUE2SkRlTzk4cUhoVjg5WkhuaFIxNkxlWUhmdThUYUQwRmN4SjVIa0FBM0RQNFRtTUprSGpPbWx3Z0xBZDd4UHh2WEp1QXRmMDU4OU5seUkzT3RjZjFRM0k4T1pObE1xMkFqeS0xeEY?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","3"
"2021-08-13","2021-08-11","TNX","What the Bond Market Is Telling Us About the Biden Economy (Published 2021) - The New York Times","What the Bond Market Is Telling Us About the Biden Economy (Published 2021) The New York Times","What the Bond Market Is Telling Us About the Biden Economy (Published 2021) The New York Times","The New York Times","https://news.google.com/rss/articles/CBMigAFBVV95cUxPQTZOYmJReWxzYko2bklSOUE0N0gyclczRkVZdXRtYUw2bG1ENXgzNTVWbnRVMkUwbXBWRFNXS1plamZFVzcxaldBbVBxa0lpT2VYaFBETFl4ZnJWcDJPcldLYkRIUVAxaElReW51NUZhZGdPRzU0SEN1Z0llZ2dNTQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","6"
"2021-08-20","2021-08-20","TNX","Treasury Yields, Inflation, and Real Interest Rates: Analyzing the Historical Record - American Enterprise Institute - AEI","Treasury Yields, Inflation, and Real Interest Rates: Analyzing the Historical Record American Enterprise Institute - AEI","Treasury Yields, Inflation, and Real Interest Rates: Analyzing the Historical Record American Enterprise Institute - AEI","American Enterprise Institute - AEI","https://news.google.com/rss/articles/CBMisgFBVV95cUxQZ21EOGhGN2E0Xy1sMGJ1bnFnWWxuajAxUTBWam5YSXV1V3B6aW5PWEtiQm5iMDRrQ3JFWVZYaEJJOXNQeVhvMWNNTG5wbENmQnB2MnlYN1UyaThXWTNJelBpaG94VVpkSEQwbUVDa2NZZFl5akttd0Q4aTBUaWtaQjU4OWI4RUhWLTVwb1FjWVhiQkgwRlBHRE1RYnBKaDRPVTRSSTVPMUlhaDlqemRHbG9n?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2021-08-27","2021-08-24","TNX","How The 10-Year U.S. Treasury Note Impacts Mortgage Rates | MCT - Mortgage Capital Trading","How The 10-Year U.S. Treasury Note Impacts Mortgage Rates | MCT Mortgage Capital Trading","Learn more about current rates for mortgage rates as well as the current and past 10-year treasury yield curve to see if following the movement of the 10-year Treasury yield will tell you the direction fixed mortgages rates will go. What is the Meaning of 10-year Treasury Yield? The 10-year Treasury yield is what the United States government pays investors that purchase the specific security with a maturity of 10 years upon initial issuance, and is generally considered risk-free. Essentially the 10-year treasury yield is the current rate investors would pay if they bought them today and can be viewed as an indicator of economic growth. The current mortgage rates are shown below in this chart for 5/1 Yr ARM, Jumbo 30 Yr, FHA 30 Yr, 15 Yr Fixed, 30 Yr Fixed and it auto updates so visit this page each day to see the new mortgage rates!","Mortgage Capital Trading","https://mct-trading.com/blog/10-year-treasury-impacts-mortgage-rates/","10-year Treasury yield","1","1"
"2021-09-03","2021-08-30","TNX","Bond Yields Are Super Low. Some Investors Are Freaked. An Explainer - Wealthsimple","Bond Yields Are Super Low. Some Investors Are Freaked. An Explainer Wealthsimple","Bond Yields Are Super Low. Some Investors Are Freaked. An Explainer Wealthsimple","Wealthsimple","https://news.google.com/rss/articles/CBMiZkFVX3lxTE9lekNpeTZaZmQzQkxEeXNMckUxMHlDVWpqcDFTcmNGRkZ3am43MGlxT0poTXdBd3JRMXkwcjhDeURPOVI3SGpWcnF0c0pZTlh6bFFKV3VsOHc2M3lTSDZZeklQbDh4Zw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","3"
"2021-09-10","2021-09-08","TNX","U.s. Treasury Yields Tick Lower After 10-Year Note Auction; 10-Year Yield Last At 1.341% - marketscreener.com","U.s. Treasury Yields Tick Lower After 10-Year Note Auction; 10-Year Yield Last At 1.341% marketscreener.com","U.s. Treasury Yields Tick Lower After 10-Year Note Auction; 10-Year Yield Last At 1.341% marketscreener.com","marketscreener.com","https://news.google.com/rss/articles/CBMi1AFBVV95cUxNcngtb3E0OWhwZm9aaHl4UDFxSjZINW41UjU2VkRVMnhjNmV2X0pBel94MU92Z3pGdm5TRjdnOUk1SXdRS3oybHdRaTJybnRxZm1DS3dBWV81YkliRWVVZVROVUd2Ny1MTXdGdmstN1RyVmtHdWVxMExsSDNySkdxZTZYMVFxa093YW5tcjd2NXh0Y214UldPSVgxS1U5eWxzNGsxbmFheGNwVFp1WWhnQ1lGWHAwSVNMTks0d1dUaHliY1FjR0tyRnJiX2ZXQzQ2cHlxNg?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2021-09-17","2021-09-16","TNX","Bond Bites: Fixed Income Returns & Rising Rate Environments - ETF Trends","Bond Bites: Fixed Income Returns & Rising Rate Environments ETF Trends","By Komson Silapachai, Research & Portfolio StrategyInvestors have been holding their collective breath for the inevitable increase in 10-year Treasury yields, as many associate a rising interest rate environment with negative fixed income returns. Understandably so, but we recommend zooming out and considering fixed income returns over a longer time horizon. During the last 11 periods of rising interest rates, fixed income investors may have experienced negative total returns while yields were rising, but ultimately, they experienced positive returns over the following 6 and 12 months. Over the rolling two-year period going back to December 1998, rarely have there been periods where fixed income has experienced negative returns. To be a successful fixed income investor, taking a comprehensive approach is key, as near-term total return rarely tells the whole story.","ETF Trends","https://www.etftrends.com/etf-strategist-content-hub/bond-bites-fixed-income-returns-rising-rate-environments/","10-year Treasury yield","1","1"
"2021-09-24","2021-09-23","TNX","Low interest rates have implications for tax policy - Brookings","Low interest rates have implications for tax policy Brookings","Low interest rates have implications for tax policy Brookings","Brookings","https://news.google.com/rss/articles/CBMikAFBVV95cUxPTC0zaFlUR2xoVU9WNGJ1ZVRfbFhIYlY1Wk4xVWZuLW1lQ0VTakhWemI2OC1SdzhMVng3MXhreWoxR1BxeGxOOWlGaU1hODJMMWRoNDN5LXVndFFsQlZzd2NFaUh3Um91MDJjZWxkLU5tWW5MR1c0MXEzazNVV0Y1XzdFVWliVWlBQnVMcV82VnU?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2021-10-01","2021-09-30","TNX","In Bond Market Rout, Investors See Overdue Correction - WSJ","In Bond Market Rout, Investors See Overdue Correction WSJ","In Bond Market Rout, Investors See Overdue Correction WSJ","WSJ","https://news.google.com/rss/articles/CBMipAFBVV95cUxQcnM3VklvTjJkMkZTUjQ2WURFRWZiNWpuaTRLSnNlN0g2a0ZSVnJWbzVqUUFOM09BOHB2SmE5ZmJEeTZsTTlkbUdPQ0stdGtVUjlsbmtBS0NzVVFwcXV3aFd5Q00xTjNNNExvSnYteVRUUWVNZnZSRkpyYkFvVGNfdnc1aEdfZy0ycmtOb3ZGV1pZeldTcklxQkl6blBzRmhDd09KcA?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2021-10-08","2021-10-04","TNX","Why a sudden spike in 10-year Treasury yields to around 1.5% shouldn't spook investors, says BlackRock - MarketWatch","Why a sudden spike in 10-year Treasury yields to around 1.5% shouldn't spook investors, says BlackRock MarketWatch","Why a sudden spike in 10-year Treasury yields to around 1.5% shouldn't spook investors, says BlackRock MarketWatch","MarketWatch","https://news.google.com/rss/articles/CBMi3gFBVV95cUxPTTFBNmVwWVZxbDBTOUJTN0VoX1FKcU9veWhkYnFjMUpFaXVKY2p1elFNWU5fbGttUUUzWlBYckpPZTNMTE5GbWszQzlFdk9sQW1xYnBzamFPd1dsdjRmbWpWVzNyTnBZVlFBV2pyRklNVmh3NGNfTmE0RGVxYWExZU50V3o4eG5vSDNCSzV5dFhzVW00eFdib3ZIUEh4Yl9vMGxab2trSUd1WnpDUlZXSjRxQlYzSGdpOW01bllrQlMtejBlSV96SGxFSjdkQUZPTzRuaHR1VUtyQV9zdHc?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2021-10-15","2021-10-13","TNX","Inflation Data Push Treasury Yields Closer Together - WSJ","Inflation Data Push Treasury Yields Closer Together WSJ","Inflation Data Push Treasury Yields Closer Together WSJ","WSJ","https://news.google.com/rss/articles/CBMipgFBVV95cUxOQkMtR3RHTlNCLWFuZmwyUlVqdjFmLXhFWlpTbHdUeEtmemRWVUx1NFByWGF4NzFtWWd6R25POGVIYlFlRnZpVWNPWHZGd0JxSlZJNl9rd2lVcVRZeldIZ1dleTJvVmlTeXF4UWppZVVTT1hCel9FeXFQcUJaQWF2REItOFozd05ZU0VsUzlvN0xHOGRZbGtWYjBXTi1WREJyc1d3YVln?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2021-10-22","2021-10-22","TNX","What Bond Yields and Natural Gas Have in Common - Schaeffer's Investment Research","What Bond Yields and Natural Gas Have in Common Schaeffer's Investment Research","What Bond Yields and Natural Gas Have in Common Schaeffer's Investment Research","Schaeffer's Investment Research","https://news.google.com/rss/articles/CBMiqAFBVV95cUxOODRQUXFhM0J1MkJSanl6R3oza0pmODFFclFKS01UeWx1Mll2TjJrTkRIMGMzSVdLU1dwaFQ2dmlSRFVyZ2dQclhDcTFTWURfVExUcVZTUjdHUGxpOW9uNjVFT0Z6ZHlabmdrb3FhMC02YVdJN0ZtN3ljNS1vcGpibjBMR1ZySExYTG4tSUd5Rk55UjdzOWF3dlI0akEzSURVWkdKdEVIaHU?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2021-10-29","2021-10-25","TNX","10-year Treasury yield dips to start the week - CNBC","10-year Treasury yield dips to start the week CNBC","10-year Treasury yield dips to start the week CNBC","CNBC","https://news.google.com/rss/articles/CBMilgFBVV95cUxOSTlLR0xfTTNHNngwZFI5THlJNEZhUDhxNzlDWnVzVHdQZEF4ZTNVZGRKdDZZT0xOa1BpVlQwUkRxUkd0ZkE4UkxSYXBlTnhOY1dzT0ZUSExmelJERldZNlp1TmFFRGxxSmVzUUtYUERYMC1FaXYtamNNRlZwRGJEZ3BPenFxaE95anF2dUVDMWV0RklidEHSAZsBQVVfeXFMTkJCbDI5aHhqd2oxTzVsY3FFM3ZXUGhtZUxUOGNvUS1zZlF3ODBwNEE5M3ByVDBWb2E5Q05vUFFudTU2ejRpcUswMFJQOWhNU20yNVdIR0ZXUGxKYUt5RWQ5b0xGZ09oZDc2bFNrUTlGZUFaeG5MVWs1Y2tVem5WVGltenhnc3RJNHZPVlJVV004Ym50bFF1dktmMEk?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2021-11-05","2021-11-01","TNX","Explainer: Why is the yield curve flattening and what does it mean? - Reuters","Explainer: Why is the yield curve flattening and what does it mean? Reuters","Explainer: Why is the yield curve flattening and what does it mean? Reuters","Reuters","https://news.google.com/rss/articles/CBMilwFBVV95cUxQbTViMU5taENIQWUzVzBKRlJhT1hRMHBqa0xhbERtVHVobVhyTEhlZ1AyRGJkRmlIUkFyaFhrOV94TnNTWF9ZR19WY1ZxbW40U1dCUmxYc0N3T0h1NmVvY1YxTXJnOTg3RGtYcTktN3JKb3pDdmxsM1hjbmNoVERzUHV4Y0dUdFNOckxoam0xaV9yeElJa3FN?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2021-11-12","2021-11-12","TNX","Asset Allocation Weekly: The Citigroup Economic Surprise Index and Bond Yields - ETF Trends","Asset Allocation Weekly: The Citigroup Economic Surprise Index and Bond Yields ETF Trends","Some indicators are strongly correlated by themselves, with performance yardsticks like stock prices, dividend yields, or bond yields. In this class, we would include the Citigroup Economic Surprise Index (CESI), which tracks whether a core set of economic data series has been coming in under expectations, at expectations, or over expectations. Looking forward, the CESI now suggests bond yields could be relatively stable in the near term. We think that relationship can be one tool in understanding where bond yields might be heading. Bond yields were driven sharply higher by greater optimism about growth and rising concerns about inflation and Fed rate hikes.","ETF Trends","https://www.etftrends.com/etf-strategist-content-hub/asset-allocation-weekly-the-citigroup-economic-surprise-index-and-bond-yields/","10-year Treasury yield","1","5"
"2021-11-19","2021-11-13","TNX","Cracks Appear in World’s Biggest Bond Market as Fed Pulls Back - Bloomberg.com","Cracks Appear in World’s Biggest Bond Market as Fed Pulls Back Bloomberg.com","Cracks Appear in World’s Biggest Bond Market as Fed Pulls Back Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMiswFBVV95cUxQU2lwUERyckFDSTBkeGg1WWlGN3lIQ1BPajFVMThKR3VKdl9OUEhDUTJBZ0ZpeUNDTTE2TFFIb0Iwb013aXljcDZxRUF0M3g2X3dqR1VlSUFWbGwzUWdfTEJYR2c5MXd4MWJZNmlIV3JKLTZhNk1IdlFnUWFwZVU3eVJSNVpZODdlVVM0VnRUQ2ZIaVdNWktCVVN2WDYzRGRxVUFwaEFnTS1WRS1ydnBRUkZCaw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","3"
"2021-11-26","2021-11-22","TNX","Today's Mortgage Rates Move Below 3.5% | November 22, 2021 - money.com","Today's Mortgage Rates Move Below 3.5% | November 22, 2021 money.com","These fears, in turn, are causing Treasury yields to rise and mortgage rates to rise as well. Freddie Mac's mortgage rates for the week ending April 2, 2026Freddie Mac mortgage rate trendsFor its weekly rate analysis, Freddie Mac reviews rates offered for the week ending each Thursday. 30 Year Fixed Rate Loan 15 Year Fixed Rate Loan 30 Year Fixed FHA Loan 30 Year Fixed Veteran (VA) Loan 7/1 Adjustable Rate Loan 10/1 Adjustable Rate Loan 30 Year Fixed Rate Jumbo Loan 15 Year Fixed Rate Jumbo Loan 5/1 Adjustable Rate Jumbo Loan 7/1 Adjustable Rate Jumbo Loan Loan Amount You can enter the mortgage loan amount, or the total home price if you have a downpayment. Taxes, HOA fees, insuranceHome insurance premiums, property taxes and homeowners association fees are often bundled into your monthly mortgage payment. Average mortgage rates are usually about 1.8 percentage points higher than the yie","money.com","https://money.com/current-mortgage-rates/?apxa1=money-homepage-banner-mortgage-rates-eighth","Treasury yields","2","6"
"2021-12-03","2021-12-01","TNX","Fixed Income Isn’t Itself - ETF.com","Fixed Income Isn’t Itself ETF.com","Fixed Income Isn’t Itself ETF.com","ETF.com","https://news.google.com/rss/articles/CBMifkFVX3lxTE9seFlWbmJ3VE5EcWxGamRWak41TmZYQUJ0ZGRtUmlYUElodm03R2RIQW4zV1BzT2hNY0tZVUthZTVPcHFrcXhIOGk2YVhLdEl6QWdWeDdUOUcwUGItTTkwY3hvZTA3M3g2RlBlS2U2SFpRcXc5ajU5TlBtbWVEZw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2021-12-10","2021-12-09","TNX","Do Government Bond Yields Still Matter as an Economic Signal? - A Wealth of Common Sense","Do Government Bond Yields Still Matter as an Economic Signal? A Wealth of Common Sense","Do Government Bond Yields Still Matter as an Economic Signal? A Wealth of Common Sense","A Wealth of Common Sense","https://news.google.com/rss/articles/CBMipAFBVV95cUxPUmtYc2xNSFpoOVVGRThYQXhqOHM3Mlo5d09XdFVqY3RSaHdCX0pycnRMc1NrUXZ6UE5ESlA4czVTM1Vha3pTOTA0QnVQV1ZWbUVsZXFlQ1NGQVdaeW5MaHM0MnNaMFQtZ1ZDTGNWd0U0RUZDVXMzRXB2dWlnR0o0OXdxZUtESW5CYkJKRzNWbTl6ZWJreURaSTZvRVdnZE5zQmViRA?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2021-12-17","2021-12-15","TNX","Today's Mortgage Rates Move Lower | December 15, 2021 - money.com","Today's Mortgage Rates Move Lower | December 15, 2021 money.com","These fears, in turn, are causing Treasury yields to rise and mortgage rates to rise as well. Freddie Mac's mortgage rates for the week ending April 2, 2026Freddie Mac mortgage rate trendsFor its weekly rate analysis, Freddie Mac reviews rates offered for the week ending each Thursday. 30 Year Fixed Rate Loan 15 Year Fixed Rate Loan 30 Year Fixed FHA Loan 30 Year Fixed Veteran (VA) Loan 7/1 Adjustable Rate Loan 10/1 Adjustable Rate Loan 30 Year Fixed Rate Jumbo Loan 15 Year Fixed Rate Jumbo Loan 5/1 Adjustable Rate Jumbo Loan 7/1 Adjustable Rate Jumbo Loan Loan Amount You can enter the mortgage loan amount, or the total home price if you have a downpayment. Taxes, HOA fees, insuranceHome insurance premiums, property taxes and homeowners association fees are often bundled into your monthly mortgage payment. Average mortgage rates are usually about 1.8 percentage points higher than the yie","money.com","https://money.com/current-mortgage-rates/?apxa1=money-homepage-banner-mortgage-rates-eighth","10-year Treasury yield","1","6"
"2021-12-24","2021-12-22","TNX","What’s Causing the Yield Curve to Flatten? - ETF Trends","What’s Causing the Yield Curve to Flatten? ETF Trends","A complete yield curve would plot the yields for all maturities at a given point in time. Over the last two decades, the yield on the 10-year Treasury has typically been 1.35% higher than the yield on the 2-year Treasury. By the spring of 2021, the difference between the 10-year Treasury yield and the 2-year Treasury yield widened to 1.47%, surpassing its 20-year average for the first time in half a decade. More recently, however, the yield curve has started to flatten again. For near-term asset allocation strategy, any further flattening in the yield curve would, therefore, suggest increased caution regarding risk asset.","ETF Trends","https://www.etftrends.com/etf-strategist-content-hub/whats-causing-the-yield-curve-to-flatten/","10-year Treasury yield","1","1"
"2021-12-31","2021-12-31","TNX","U.S. 10-year Treasury yield finishes 2021 above 1.5% - CNBC","U.S. 10-year Treasury yield finishes 2021 above 1.5% CNBC","U.S. 10-year Treasury yield finishes 2021 above 1.5% CNBC","CNBC","https://news.google.com/rss/articles/CBMilwFBVV95cUxNdWFGckZ1YXltZ1hlNUlaODFhUnRuWmpNR1YxM3YybXlEYjdMOGcxVHVoRHZuY18tZTJiaXFYQ1pfM3FINWtDY2ppMEVLLUZNOWVLVjNqZlNwVlhvcHRaTEh1RG9PeHkwMjlWRGpxT2VKVkNLdTVkZUZaeHp5LVF2QVEyNXVNTnBMQW9MLTQxb1o4YzlfTVpF0gGcAUFVX3lxTE8tQVBtelpUVWFyMmh4NjdjYnNHTkJMMUlHcU1hbkhCem05bzVZQnppZE1ONExRTHI3elhKa2NEQUNHTUZPNmZqX1p4VWJpSnF1ZzZfcFhpRFRwaThVWEhUMG9uemR1WGI1eW4yRk1RUEVscU5XeU00UjhIRkxfbVZ6OWdXc2RSZWQ0aTd3TnVuZUZLU1FfT1ZkSEUtVw?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2022-01-07","2022-01-06","TNX","10-year Treasury yield tops 1.75% as rate spike to start 2022 continues - CNBC","10-year Treasury yield tops 1.75% as rate spike to start 2022 continues CNBC","10-year Treasury yield tops 1.75% as rate spike to start 2022 continues CNBC","CNBC","https://news.google.com/rss/articles/CBMipgFBVV95cUxNbTAwUTJTT09wdXZrVllibldkbWdmSmhRSFhVa2d4WnYzbmxzRWRpYU41SG5JekRpcDRtMXNJMHVXMFg0MmpYUXNtM0lKelJIclhoNk9uVWx5NUpQeW9mVnhpakxuanh6T2prN2tDandMNTc5dWppbV9sMmN2bERyZW9KbE92ZlpKMnY4TWJKeExVWm84VEJlc2hkbkdUZmZzMTNxaThR0gGrAUFVX3lxTE90TWpqVE0yeGtzN0NNTXNzMVhXcHRjWXFYcTZ5a3N1YktaZzQ4cFZGc3Rhd3NNS1VCb2puaEVNOGduc1FScmNkUU83anJKQmFmZkk5S2tIdzhHWW9LN2FOd09RenlSVUFfd1lhY0pMeUtFM0JENWFPZzN1ZHhSTjNuRFZfSFpSQ0xDTmZ0b3EzMlhyT19Va0l3anVxc19HVHVNSFd6dlJONUhtVQ?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2022-01-14","2022-01-14","TNX","Bond Market Forecasts Bad Economic News - WSJ","Bond Market Forecasts Bad Economic News WSJ","Bond Market Forecasts Bad Economic News WSJ","WSJ","https://news.google.com/rss/articles/CBMiiwFBVV95cUxOaWI2cnpsQkNhUUxUOW5KSXRHWm02Xzk5bEtxWjBlSTI4eVg5ek40dlBBMHJCRktXc0NCTnZZLWpsRGxUeFQ0YXQtRnJNTF9TNURvUE9SY3lDTmpvSXE4WXBmT2lYYmZHYjUycVY1Mm1Ld3lwYVFqak8zWHBDNTFUZy1CQ3RkTzdtZ3JR?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","2"
"2022-01-21","2022-01-19","TNX","10-year Treasury yield tops 1.9% before retreating - CNBC","10-year Treasury yield tops 1.9% before retreating CNBC","10-year Treasury yield tops 1.9% before retreating CNBC","CNBC","https://news.google.com/rss/articles/CBMipwFBVV95cUxNTTJHZHFwbnZ5NmF3dlc0d1RHTlN5d0VTaUQ0TXdEM3NxNzJKcjVqYmlZaFVIZndwbDRNN3MzbkkzS3pUcFlwSUV5QnFIM3VrVWZJYUNGNFJ4enUxeFh2Z3pXV1NPRUpmWHBVV19jblVxM29Sd0xHczhDQmZYeUZqc2hxS2pJUWllNXJkTUlGY0FzeS11MHBIYl9VMEJDQmZ1SW5JbFlGUdIBrAFBVV95cUxNUlcwR2NHaDctSFlNRHBpTnd1aTFkRTJ2N2QtZ3hQMHJ1M1dPaWhEdlUyN0VBNGtJc24yMlgwYkkxckZ4NmJXV2ttZEVXNmdGTENfMXd5STRZejlFYXVlNXhESXl6anNXZUl3VjBiRkRiOUJtclJGZmFway1SUkVPVTd0NG1xMFNoLV9mZWZuSVpLckVaMU9Hc0pGbUJIa3BncnR3ZG9QZTNHQnU1?oc=5&hl=en-US&gl=US&ceid=US:en","10-year Treasury yield","1","1"
"2022-01-28","2022-01-27","TNX","Today's Mortgage Rates Slide Again | January 27, 2022 - money.com","Today's Mortgage Rates Slide Again | January 27, 2022 money.com","These fears, in turn, are causing Treasury yields to rise and mortgage rates to rise as well. Freddie Mac's mortgage rates for the week ending April 2, 2026Freddie Mac mortgage rate trendsFor its weekly rate analysis, Freddie Mac reviews rates offered for the week ending each Thursday. 30 Year Fixed Rate Loan 15 Year Fixed Rate Loan 30 Year Fixed FHA Loan 30 Year Fixed Veteran (VA) Loan 7/1 Adjustable Rate Loan 10/1 Adjustable Rate Loan 30 Year Fixed Rate Jumbo Loan 15 Year Fixed Rate Jumbo Loan 5/1 Adjustable Rate Jumbo Loan 7/1 Adjustable Rate Jumbo Loan Loan Amount You can enter the mortgage loan amount, or the total home price if you have a downpayment. Taxes, HOA fees, insuranceHome insurance premiums, property taxes and homeowners association fees are often bundled into your monthly mortgage payment. Average mortgage rates are usually about 1.8 percentage points higher than the yie","money.com","https://money.com/current-mortgage-rates/?apxa1=money-homepage-banner-mortgage-rates-eighth","Treasury yields","2","5"
