agreement_level,sentence,label,source
all_agree,"Local government commissioner of +àm+Ñl , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +àm+Ñl .",neutral,huggingface_takala_financial_phrasebank
all_agree,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn .",neutral,huggingface_takala_financial_phrasebank
all_agree,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,Activities range from the development of natural resources to the retailed marketing of finished products .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Additionally , information on business segments , competitors and future outlook are provided .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .",neutral,huggingface_takala_financial_phrasebank
all_agree,Affecto has participated in the program for the development of the Norwegian pension system since 2007 .,neutral,huggingface_takala_financial_phrasebank
all_agree,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,neutral,huggingface_takala_financial_phrasebank
all_agree,After 1 April 2007 Cencorp will not have any own employees in the territory .,neutral,huggingface_takala_financial_phrasebank
all_agree,"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .",neutral,huggingface_takala_financial_phrasebank
all_agree,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",neutral,huggingface_takala_financial_phrasebank
all_agree,"After the transaction , Tikkurila has no powder coatings related operations .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",neutral,huggingface_takala_financial_phrasebank
all_agree,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+ñ+ñn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",neutral,huggingface_takala_financial_phrasebank
all_agree,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,neutral,huggingface_takala_financial_phrasebank
all_agree,An EU law on the issue may be introduced around 2010 .,neutral,huggingface_takala_financial_phrasebank
all_agree,Another firm Air Liquide was exempted because it left the market in 1998 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Apartments of YIT Home may be purchased in 5 regions of Russia , where YIT subsidiaries carry out their activities : Moscow and Moscow region , St. Petersburg , Ekaterinburg , Kazan and Rostov-on-Don .",neutral,huggingface_takala_financial_phrasebank
all_agree,Arena Partners Oy is a development company for electronic business .,neutral,huggingface_takala_financial_phrasebank
all_agree,"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .",neutral,huggingface_takala_financial_phrasebank
all_agree,Aspo 's Group structure and business operations are continually developed without any predefined schedules .,neutral,huggingface_takala_financial_phrasebank
all_agree,"At some point , it will spread also to Iran and Iraq .",neutral,huggingface_takala_financial_phrasebank
all_agree,"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",neutral,huggingface_takala_financial_phrasebank
all_agree,"At the moment , there are approximately 20 Vianor sales offices in Russia .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR .",neutral,huggingface_takala_financial_phrasebank
all_agree,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,huggingface_takala_financial_phrasebank
all_agree,Basware finances the acquisition with a bank loan .,neutral,huggingface_takala_financial_phrasebank
all_agree,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite .",neutral,huggingface_takala_financial_phrasebank
all_agree,Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",neutral,huggingface_takala_financial_phrasebank
all_agree,Bluewin Security is available as a monthly subscription .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",neutral,huggingface_takala_financial_phrasebank
all_agree,Capital base and capital adequacy measurement is based on approaches under Basel II .,neutral,huggingface_takala_financial_phrasebank
all_agree,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral,huggingface_takala_financial_phrasebank
all_agree,"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Cencorp would focus on the development , manufacture and marketing of standard products for production automation .",neutral,huggingface_takala_financial_phrasebank
all_agree,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,neutral,huggingface_takala_financial_phrasebank
all_agree,Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .,neutral,huggingface_takala_financial_phrasebank
all_agree,Closing of such transaction took place today .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and voting rights .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",neutral,huggingface_takala_financial_phrasebank
all_agree,com and possibly also through photo-msn .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",neutral,huggingface_takala_financial_phrasebank
all_agree,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,neutral,huggingface_takala_financial_phrasebank
all_agree,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",neutral,huggingface_takala_financial_phrasebank
